Project Name,Test Suite Name,Test Method Name,Category,File Extension
nifi,CompositeUserGroupProviderTest,testMultipleProvidersWithConflictingUsers,ID,java
nifi,TestJsonEntitySerializer,testBulletinEntity,ID,java
nifi,BulletinMergerTest,mergeBulletins,ID,java
nifi,DistributedMapCacheTest,testSubMap,ID,java
nifi,TestFetchHBaseRow,testFetchSpecificColumnsToContentWithBase64,ID,java
nifi,TestFetchHBaseRow,testFetchToAttributesWithBase64Values,ID,java
nifi,TestFetchHBaseRow,testFetchToAttributesWithStringValues,ID,java
nifi,TestFetchHBaseRow,testFetchToContentWithQualifierAndValueJSON,ID,java
nifi,TestFetchHBaseRow,testFetchToContentWithStringValues,ID,java
nifi,TestHBase_1_1_2_ClientService,testScan,ID,java
nifi,TestHBase_2_ClientService,testScan,ID,java
nifi,TestScanHBase,testScanToContentWithQualifierAndValueJSON,ID,java
nifi,TestScanHBase,testScanToContentWithStringValues,ID,java
nifi,TestJsonTreeRowRecordReader,testReadRawRecordFieldOrderPreserved,ID,java
nifi,TestCompareFuzzyHash,testSsdeepCompareFuzzyHashMultipleMatches,ID,java
nifi,TestCompareFuzzyHash,testTLSHCompareFuzzyHashMultipleMatches,ID,java
nifi,TestQuerySolr,testAttributes,ID,java
nifi,TestPutSplunkHTTP,testHappyPathWithCustomQueryParameters,ID,java
nifi,TestPutSplunkHTTP,testHappyPathWithCustomQueryParametersFromFlowFile,ID,java
nifi,TestGenerateTableFetch,testMultipleColumnTypeMissing,ID,java
nifi,TestMergeContent,testDefragmentMultipleMingledSegments,ID,java
nifi,TestParseCEF,testCustomValidator,ID,java
nifi,TestPartitionRecord,groupByStringMixedNumberOfRecords,ID,java
nifi,TestSegmentContent,test,ID,java
nifi,TestWaitNotifyProtocol,testNotifyAttributes,ID,java
nifi,TestWaitNotifyProtocol,testNotifyCounters,ID,java
nifi,TestWaitNotifyProtocol,testNotifyFirst,ID,java
nifi,TestAzureLogAnalyticsProvenanceReportingTask,testAddField2,ID,java
nifi,TestPrometheusRecordSink,testSendData,ID,java
nifi,TestDataTypeUtils,testInferTypeWithMapNonStringKeys,ID,java
nifi,TestDataTypeUtils,testInferTypeWithMapStringKeys,ID,java
nifi,TestMapRecord,testAliasConflictingAliasValues,ID,java
nifi,TestMapRecord,testDefaultValueWithAliasValue,ID,java
nifi,TestXMLReader,testAttributePrefix,ID,java
nifi,TestXMLReader,testContentField,ID,java
nifi,TestXMLReader,testInferSchema,ID,java
nifi,TestXMLReader,testInferSchemaContentFieldNameNotSet,ID,java
nifi,TestXMLReader,testInferSchemaContentFieldNameNotSetSubElementExists,ID,java
nifi,TestXMLReader,testInferSchemaContentFieldNameSetSubElementExistsNameClash,ID,java
nifi,TestXMLReader,testInferSchemaContentFieldNameSetSubElementExistsNoNameClash,ID,java
nifi,TestXMLReader,testInferSchemaIgnoreAttributes,ID,java
olingo-odata2,JPAEntityTest,testCreateODataEntryPropertyWithOutCallBack,ID,java
opennlp,DictionaryAsSetCaseInsensitiveTest,testEquals,ID,java
opennlp,DictionaryAsSetCaseInsensitiveTest,testEqualsDifferentCase,ID,java
opennlp,DictionaryAsSetCaseSensitiveTest,testEquals,ID,java
opennlp,NgramLanguageModelTest,testBigram,ID,java
opennlp,NgramLanguageModelTest,testNgramModel,ID,java
opennlp,NgramLanguageModelTest,testTrigram,ID,java
opennlp,NaiveBayesSerializedCorrectnessTest,testPlainTextModel,ID,java
pinot,LoggerUtilsTest,testGetAllLoggers,ID,java
pinot,URIUtilsTest,testBuildURI,ID,java
pinot,NotFilterOperatorTest,testNotOperator,ID,java
pinot,ServerRoutingStatsManagerTest,testQuerySubmitAndCompletionStats,ID,java
pinot,ExplainPlanQueriesTest,testSelect,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregate,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterGroupBy,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterGroupByVerbose,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterIndex,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterIndexGroupBy,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterIndexGroupByHaving,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterIndexGroupByOrderBy,ID,java
pinot,ExplainPlanQueriesTest,testSelectAggregateUsingFilterOnTextIndexColumn,ID,java
pinot,ExplainPlanQueriesTest,testSelectColumnsUsingFilter,ID,java
pinot,ExplainPlanQueriesTest,testSelectColumnsUsingFilterOnInvertedIndexColumn,ID,java
pinot,ExplainPlanQueriesTest,testSelectColumnsVariationsOfAndOperators,ID,java
pinot,ExplainPlanQueriesTest,testSelectColumnsVariationsOfOrOperators,ID,java
pinot,ExplainPlanQueriesTest,testSelectColumnUsingFilterOnRangeIndexColumn,ID,java
pinot,PluginManagerTest,testGetPluginsToLoad,ID,java
pinot,ExprMinMaxRewriterTest,testQueryRewrite,ID,java
pulsar,AvroSchemaTest,testAllowNullSchema,ID,java
pulsar,AvroSchemaTest,testNotAllowNullSchema,ID,java
pulsar,JSONSchemaTest,testAllowNullSchema,ID,java
pulsar,JSONSchemaTest,testNotAllowNullSchema,ID,java
pulsar,KeyValueSchemaInfoTest,testKeyValueSchemaInfoToString,ID,java
rocketmq,FilterAPITest,testBuildTagSome,ID,java
rocketmq-dashboard,TopicControllerTest,testList,ID,java
seatunnel,OptionUtilTest,test,ID,java
sedona,GeoJsonIOTest,testReadWriteGeoJson,ID,java
servicecomb-java-chassis,TestRestClientRequestImpl,testCookie,ID,java
servicecomb-java-chassis,TestRestClientRequestImpl,testForm,ID,java
servicecomb-java-chassis,RestServerCodecFilterTest,should_convert_exception_to_response_when_decode_request_failed,ID,java
servicecomb-java-chassis,RestProducerInvocationCreatorTest,should_failed_when_accept_is_not_support,ID,java
servicecomb-java-chassis,RestProducerInvocationCreatorTest,should_failed_when_not_defined_any_schema,ID,java
servicecomb-java-chassis,TestInvocation,traceIdGeneratorInit,ID,java
servicecomb-java-chassis,TestAbstractHttpServletRequest,testAttribute,ID,java
servicecomb-java-chassis,TestStandardHttpServletRequestEx,parameterMap_merge,ID,java
servicecomb-java-chassis,TestStandardHttpServletRequestEx,setParameter,ID,java
servicecomb-java-chassis,TestVertxServerRequestToHttpServletRequest,setParameter,ID,java
servicecomb-java-chassis,ServiceCenterClientTest,TestRegisterServiceInstance,ID,java
servicecomb-java-chassis,ServiceCenterClientTest,TestRegistryService,ID,java
servicecomb-java-chassis,ServiceCenterClientTest,TestSendHeartBeats,ID,java
servicecomb-java-chassis,TestOperationGenerator,apiOperationThenResponse,ID,java
shardingsphere,ParseDistSQLHandlerTest,assertGetRowDataForMySQL,ID,java
shardingsphere,ParseDistSQLHandlerTest,assertGetRowDataForPostgreSQL,ID,java
shardingsphere-elasticjob,JobEventRdbStorageTest,assertAddJobStatusTraceEventWhenFailoverWithTaskFailedState,NIO,java
shardingsphere-elasticjob,JobEventRdbStorageTest,assertAddJobStatusTraceEventWhenFailoverWithTaskStagingState,NIO,java
shardingsphere-elasticjob,FailoverServiceTest,assertGetLocalFailoverItemsIfShutdown,OD-Vic,java
shardingsphere-elasticjob,ShutdownListenerManagerTest,assertIsShutdownAlready,OD-Vic,java
shardingsphere-elasticjob,TriggerListenerManagerTest,assertTriggerWhenJobIsNotRunning,OD,java
shardingsphere-elasticjob,JobRegistryTest,assertGetCurrentShardingTotalCountIfNull,OD-Vic,java
shardingsphere-elasticjob,ShardingListenerManagerTest,assertListenServersChangedJobListenerWhenIsInstanceChangeButJobInstanceIsShutdown,OD,java
shardingsphere-elasticjob,ZookeeperRegistryCenterModifyTest,assertPersistEphemeralSequential,OD-Vic,java
shardingsphere-elasticjob,ZookeeperRegistryCenterModifyTest,assertPersistSequential,NIO,java
shardingsphere-elasticjob,GsonFactoryTest,assertRegisterTypeAdapter,NIO,java
shenyu,PermissionServiceTest,testGetPermissionMenu,ID,java
shenyu,ShenyuClientRegisterDivideServiceImplTest,testBuildHandle,ID,java
shenyu,ShenyuClientRegisterDubboServiceImplTest,testBuildHandle,ID,java
shenyu,ShenyuClientRegisterGrpcServiceImplTest,testBuildHandle,ID,java
shenyu,ShenyuClientRegisterSofaServiceImplTest,testRuleHandler,ID,java
shenyu,ShenyuClientRegisterSpringCloudServiceImplTest,testBuildHandle,ID,java
shenyu,ShenyuClientRegisterTarsServiceImplTest,testBuildHandle,ID,java
shenyu,SpringMvcClientEventListenerTest,testNormalBeanProcess,OD,java
shenyu,SpringMvcClientEventListenerTest,testOnApplicationEventError,OD,java
shenyu,SpringMvcClientEventListenerTest,testShenyuBeanProcess,OD,java
shenyu,SpringMvcClientEventListenerTest,testWithShenyuClientAnnotation,OD,java
shiro,AnnotatedTypeWrapperTest,removeAnnotations,ID,java
skywalking,consumer,testConsumerLessThanChannel,OD,java
skywalking,consumer,testConsumerMoreThanChannel,OD,java
skywalking-java,ConfigInitializerTest,testInitialize,ID,java
sling-org-apache-sling-servlets-get,JsonRendererTest,testBooleansNoTidy,ID,java
sling-org-apache-sling-servlets-get,JsonRendererTest,testBooleansWithTidy,ID,java
Struts,SMDMethodInterfaceTest,testBaseClassOnly,ID,java
Struts,SMDMethodInterfaceTest,testInterfaces,ID,java
Struts,Jsr168DispatcherTest,testProcessAction_ok,OD-Vic,java
Struts,Jsr168DispatcherTest,testRender_ok,OD-Vic,java
Struts,Jsr286DispatcherTest,testProcessAction_ok,OD-Vic,java
Struts,Jsr286DispatcherTest,testRender_ok,OD-Vic,java
Struts,JacksonXmlHandlerTest,testObjectToXml,ID,java
Struts,FreemarkerResultMockedTest,testDynamicAttributesSupport,ID,java
tika,TestMetadata,testToStringWithManyEntries,ID,java
tika,XPSParserTest,testVarious,ID,java
tinkerpop,ParametersTest,shouldAllowNullValues,ID,java
tinkerpop,ParametersTest,shouldGetKeyValues,ID,java
tinkerpop,ParametersTest,shouldGetKeyValuesIgnoringSomeKeys,ID,java
wicket,AbstractDefaultAjaxBehaviorTest,renderAjaxAttributes,ID,java
wicket,AjaxCallbackFunctionTest,testCallbackFunctionWithAll,ID,java
wicket,AjaxCallbackFunctionTest,testCallbackFunctionWithContext,ID,java
wicket,AjaxCallbackFunctionTest,testCallbackFunctionWithConverted,ID,java
wicket,AjaxCallbackFunctionTest,testCallbackFunctionWithExplicit,ID,java
wicket,AjaxCallbackFunctionTest,testCallbackFunctionWithResolved,ID,java
wicket,AjaxCallbackFunctionTest,testDefaultCallbackFunction,ID,java
wicket,AjaxCallbackFunctionTest,testJQueryUIEvent,ID,java
wicket,CollectionFormComponentTest,getSetNullSet,ID,java
wicket,CollectionFormComponentTest,getSetUnmodifiableSet,ID,java
apollo,ReleaseControllerTest,testReleaseBuild,ID,java
apollo,JpaMapFieldJsonConverterTest,convertToDatabaseColumn_twoElement,ID,java
apollo,NamespaceBranchServiceTest,testUpdateBranchGrayRulesWithUpdateOnce,ID,java
apollo,NamespaceBranchServiceTest,testUpdateBranchGrayRulesWithUpdateTwice,ID,java
apollo,AppNamespaceServiceWithCacheTest,testAppNamespace,ID,java
apollo,ReleaseMessageServiceWithCacheTest,testWhenHasReleaseMsgAndHasRepeatMsg,ID,java
apollo,ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500,ID,java
apollo,RemoteConfigLongPollServiceTest,testAssembleLongPollRefreshUrl,ID,java
apollo,RemoteConfigLongPollServiceTest,testAssembleLongPollRefreshUrlWithMultipleNamespaces,ID,java
apollo,RemoteConfigRepositoryTest,testAssembleQueryConfigUrl,ID,java
apollo,ConfigPropertySourceTest,testGetPropertyNames,ID,java
apollo-java,ItemOpenApiServiceTest,testFindItemsByNamespace,ID,java
AuthMeReloaded,PlayerListenerTest,shouldHideChatFromUnauthed,ID,java
zerocode,ConsumerJsonRecordTest,should_serialize_a_record_with_headers,ID,java
aws-dynamodb-encryption-java,DynamoDBEncryptorTest,ensureEncryptedAttributesUnmodified,ID,java
aws-dynamodb-encryption-java,AttributeValueMarshallerTest,testSimpleMapWithNull,ID,java
AxonFramework,AnnotatedMessageHandlingMemberTest,attributeReturnsNonEmptyOptionalForMatchingAttributeKey,ID,java
AxonFramework,AnnotatedMessageHandlingMemberTest,hasAnnotation,ID,java
AxonFramework,GenericMessageTest,messageSerialization,ID,java
biojava,AtomCacheTest,testGetStructureForChainlessDomains,ID;NOD,java
biojava,AtomPositionMapTest,testChains,ID,java
biojava,TestBasePairParameters,testBasePair,ID,java
biojava,TestSubunitCluster,testMergeStructure,ID,java
biojava,TestSubunitExtractor,testHistone,ID,java
biojava,FastaAFPChainConverterTest,testFromFasta,ID,java
biojava,StructureSequenceMatcherTest,testGetProteinSequenceForStructure,ID,java
biojava,TestMMCIFWriting,testBeanAnnotations,ID,java
biojava,TestSecStrucCalc,testMultiModelPred,ID,java
biojava,TestSecStrucCalc,testSecStrucPred,ID,java
biojava,TestQuatSymmetryDetectorExamples,testLocal,ID,java
biojava,TestAtomCache,testAtomCacheNameParsing,ID,java
biojava,TestNucleotides,test1OFX,ID,java
biojava,TestParsingCalcium,testCalciumParsing,ID,java
biojava,TestStructureSerialization,testSerializeStructure,ID,java
edn-java,PrinterTest,testPrettyPrinting,ID,java
braintree_java,RequestBuilderTest,map,ID,java
javacpp,javacpp,BufferTest,ID,java
javacpp,javacpp,EnumTest,ID,java
javacpp,javacpp,PointerTest,ID,java
castle-java,CastleContextTest,minimalContextAsJson,ID,java
castle-java,CastleDeviceTest,fullBuilderJson,ID,java
castle-java,CastleDeviceTest,jsonSerialized,ID,java
castle-java,CastleMessageTest,fullBuilderJson,ID,java
castle-java,CastleMessageTest,jsonSerialized,ID,java
castle-java,CastleMessageTest,properties,ID,java
castle-java,CastleUserAddressTest,jsonSerialized,ID,java
castle-java,CastleUserDeviceContextTest,fullBuilderJson,ID,java
castle-java,CastleUserDevicesTest,fullBuilderJson,ID,java
castle-java,CastleUserDeviceTest,fullBuilderJson,ID,java
castle-java,CastleUserDeviceTest,jsonSerialized,ID,java
castle-java,CastleUserTest,jsonSerialized,ID,java
castle-java,DeviceUserAgentTest,fullBuilderJson,ID,java
common-kafka,ProcessingKafkaConsumerTest,rebalanceListener_onPartitionsAssigned,ID,java
common-kafka,ProcessingPartitionTest,fail_offsetPositionBeforeFailedRecord,ID,java
common-kafka,ProcessingPartitionTest,nextRecord_manyRecords,ID,java
common-kafka,ProcessingPartitionTest,nextRecord_skipPendingAndCompletedRecords,ID,java
classgraph,JSONSerializationTest,testJSON,ID,java
cloud-slang,ScriptExecutorTest,testExternalPythonValid,ID,java
tessera,DiscoveryFactoryTest,defaultConstructor,OD,java
tessera,DiscoveryFactoryTest,provideAutoDiscovery,OD,java
tessera,DiscoveryFactoryTest,provideDisabledAutoDiscovery,OD,java
tessera,AtomicLongSequenceTest,customisedWithDbLogin,OD,java
tessera,AtomicLongSequenceTest,customisedWithNullDbLogin,OD,java
tessera,AtomicLongSequenceTest,onDisconnectDoesNothing,OD,java
cukes,HttpAssertionFacadeImplTest,shouldReturnBodyWhenEnabledAndNoMax,OD-Vic,java
cucumber-jvm,MessageFormatterTest,test,ID,java
cucumber-jvm,RerunFormatterTest,should_one_entry_for_each_failing_feature,ID,java
jmeter-datadog-backend-listener,DatadogBackendClientTest,testExtractLogs,ID,java
hertzbeat,CollectUtilTest,replaceCryPlaceholder,ID,java
hertzbeat,CollectUtilTest,replaceSmilingPlaceholder,ID,java
hutool,AnnotationUtilTest,getAnnotationSyncAlias,ID,java
hutool,AnnotationUtilTest,getAnnotationValueTest,ID,java
hutool,AnnotationUtilTest,getAnnotationValueTest2,ID,java
hutool,AnnotationUtilTest,getCombinationAnnotationsTest,ID,java
hutool,AnnotationUtilTest,getCombinationAnnotationsWithClassTest,ID,java
hutool,AnnotationUtilTest,scanMetaAnnotationTest,ID,java
hutool,GenericSynthesizedAggregateAnnotationTest,baseSynthesisAnnotationWorkTest,ID,java
hutool,StrJoinerTest,joinMultiArrayTest,OD,java
hutool,JAXBUtilTest,beanToXmlTest,OD,java
hutool,ReflectUtilTest,getMethodsFromInterfaceTest,ID,java
hutool,XMLTest,toXmlTest,OD,java
dropwizard,App1Test,customJsonProvider,ID,java
dropwizard,App1Test,customJsonProviderClient,ID,java
dropwizard,App1Test,customJsonProviderRoundtrip,ID,java
dropwizard,HealthCheckConfigValidatorTest,startValidationsShouldFailIfAHealthCheckConfiguredButNotRegistered,ID,java
dropwizard,JsonHealthResponseProviderTest,shouldHandleMultipleHealthStateViewsCorrectly,ID,java
dropwizard,JsonHealthResponseProviderTest,shouldHandleSingleHealthStateViewCorrectly,ID,java
dropwizard,DefaultLoggingFactoryPrintErrorMessagesTest,testLogbackStatusPrinterPrintStreamIsRestoredToSystemOut,OD-Vic,java
mTracker,FileUtilsTest,testDiskClean,ID,java
mTracker,FileUtilsTest,testModifyProperty,NIO,java
mTracker,FileUtilsTest,testWrite,NIO,java
ebean,bean,ToStringBuilderTest,ID,java
jersey,DisposableSupplierTest,testDisposeComposedObjectWithPerLookupFields,ID,java
jersey,DisposableSupplierTest,testDisposeComposedObjectWithPerLookupFields,ID,java
jersey,NoJAXBNoWadlTest,testOptionsNoWadl,ID,java
tyrus,ExtendedExtensionTest,extendedExtensionTest,NIO,java
tyrus,MaxMessageSizeDeploymentTest,clientMaxMessageSizeTooLargeTest,ID,java
tyrus,MaxMessageSizeDeploymentTest,serverMaxMessageSizeTooLargeTest,ID,java
vert.x,CaseInsensitiveHeadersTest,testAddAll2,ID,java
vert.x,CaseInsensitiveHeadersTest,testSetAll,ID,java
vert.x,Http2HeadersAdaptorsTest,testAddAll2,ID,java
vert.x,HttpHeadersAdaptorTest,testAddAll2,ID,java
vert.x,VertxHttpHeadersTest,testAddAll2,ID,java
vert.x,VertxHttpHeadersTest,testSetAll,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testCorrectRemoveOfVersionWithNoOriginKey,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testCorrectRestoreOfVersionOnRemoveOriginKey,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testGetByVersion3,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testPut1,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testPut2,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testPut3,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testPutRemove1,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testRemove1,ID,java
eco-schema-catalog,InheritingMetadataContainerTest,testRemove2,ID,java
ecchronos,TestRepairStateImpl,testPartiallyRepaired,ID,java
ecchronos,TestRepairGroup,testGetPartialRepairTasks,ID,java
ecchronos,TestRepairTask,testPartialRepair,ID,java
ecchronos,TestRepairTask,testRepairHalf,ID,java
ecchronos,TestRepairTask,testRepairSuccessfully,ID,java
para,MockDAOTest,testReadPage,ID,java
esper,TestConfiguration,testFile,ID,java
esper,TestConfiguration,testString,ID,java
esper,TestConfiguration,testURL,ID,java
esper,TestConfigurationParser,testRegressionFileConfig,ID,java
esper,TestLeafAssemblyNode,testProcess,ID,java
esper,TestSuiteContext,testContextCategory,ID,java
json-schema,ObjectSchemaTest,multipleSchemaDepViolation,ID,java
json-schema,ObjectSchemaTest,toStringNoExplicitType,ID,java
json-schema,ObjectSchemaTest,toStringTest,ID,java
json-schema,ObjectSchemaTest,toStringWithUnprocessedProps,ID,java
jsondoc,JSONDocApiAuthBuilderTest,testApiAuthToken,ID,java
jackson-annotations,JsonIncludePropertiesTest,testFromAnnotation,ID,java
jackson-databind,TestBeanConversions,testConversionIssue288,ID,java
jackson-databind,TestConvertingSerializer,testIssue731,ID,java
jackson-databind,CyclicTypesDeserTest,testIgnoredCycle,ID,java
jackson-databind,MapEntryFormatTest,testAsObjectRoundtrip,ID,java
jackson-databind,MapEntryFormatTest,testDefaultShapeOverride,ID,java
jackson-databind,TestNamingStrategyStd,testUpperSnakeCaseTranslations,OD,java
jackson-databind,TestGenerateJsonSchema,testUnwrapping,ID,java
jackson-databind,ExistingPropertyTest,testExistingPropertySerializationFruits,ID,java
jackson-databind,MapperJDKSerializationTest,testEnumHandlers,ID,java
jackson-databind,MapperJDKSerializationTest,testMapperWithModule,ID,java
jackson-databind,MapperJDKSerializationTest,testObjectMapper,ID,java
jackson-databind,MapperJDKSerializationTest,testObjectWriter,ID,java
jackson-databind,TestConversions,testValueToTree,ID,java
jackson-databind,TestObjectIdWithEquals,testSimpleEquals,ID,java
jackson-databind,AnyGetterTest,testAnyGetterWithMapperDefaultIncludeNonEmptyAndFilterOnBean,ID,java
jackson-databind,SimpleFilterProviderTest,testAddFilterLastOneRemainsFlip,ID,java
jackson-databind,SimpleFilterProviderTest,testAddFilterWithEmptyStringId,ID,java
jackson-databind,TestRootType,testRootNameWithExplicitType,ID,java
jackson-databind,TestPOJOAsArrayWithBuilder,testSimpleBuilder,ID,java
jackson-databind,TestPOJOAsArrayWithBuilder,testUnknownExtraProp,ID,java
jackson-dataformat-xml,AttributesWithJAXBTest,testTwoAttributes,OD,java
jackson-dataformat-xml,ElementWrapperTest,testNoElementWrapper,ID,java
jackson-dataformat-xml,WithJAXBAnnotationsTest,testPersonAsXml,OD,java
jackson-dataformat-xml,Issue101UnwrappedListAttributesTest,testWithTwoAttributes,OD,java
jackson-dataformat-xml,ListAnnotationSharingTest,testAnnotationSharing,OD,java
jackson-dataformat-xml,UnwrappingWithXMLTest,testUnwrappingWithAttribute,OD,java
jackson-dataformat-xml,TestIndentation,testMultiLevel172,OD,java
jackson-dataformat-xml,TestJDKSerializability,testMapper,OD,java
jackson-dataformat-xml,TestSerializationAttr,testIssue6,OD,java
jackson-dataformats-binary,SequenceWriterTest,testSimpleSeqWrite,ID,java
jackson-dataformats-binary,NextXxxParsingTeskt,testNextInt,ID,java
jackson-dataformats-binary,ReadSimpleTest,testReadPointInt,ID,java
jackson-dataformats-binary,ReadSimpleTest,testReadPointLong,ID,java
jackson-dataformats-binary,ReadSimpleTest,testStringArrayWithName,ID,java
jackson-dataformats-binary,WriteArrayTest,testPointArrayPacked,ID,java
jackson-dataformats-binary,WriteArrayTest,testPointArraySparse,ID,java
jackson-dataformats-binary,WriteBinaryTest,testSimpleBinary,ID,java
jackson-dataformats-binary,WriteSimpleTest,testWriteCoord,ID,java
jackson-dataformats-binary,WriteSimpleTest,testWritePointInt,ID,java
jackson-dataformats-binary,WriteStringsTest,testSimpleLongAscii,ID,java
jackson-dataformats-binary,WriteStringsTest,testSimpleLongThreeByteUTF8,ID,java
jackson-dataformats-binary,WriteStringsTest,testSimpleLongTwoByteUTF8,ID,java
jackson-dataformats-binary,WriteStringsTest,testSimpleShort,ID,java
jackson-dataformats-binary,SequenceWriterTest,testSimpleSeqWrite,ID,java
jackson-dataformats-text,ObjectIdTest,testNativeSerialization,ID,java
jackson-jakarta-rs-providers,AnnotationBundleKeyTest,testWithClassAnnotations,ID,java
jackson-jakarta-rs-providers,AnnotationBundleKeyTest,testWithMethodAnnotationEquals,ID,java
jackson-jaxrs-providers,AnnotationBundleKeyTest,testWithClassAnnotations,ID,java
jackson-jaxrs-providers,AnnotationBundleKeyTest,testWithMethodAnnotationEquals,ID,java
jackson-jaxrs-providers,WriteModificationsTest,testIndentationWithResource,ID,java
jackson-module-jsonSchema,TestGenerateJsonSchema,testMultiplePropertyDependencies,ID,java
jackson-module-jsonSchema,TestGenerateJsonSchema,testSchemaPropertyDependencies,ID,java
jackson-module-jsonSchema,TestGenerateJsonSchema,testSchemaPropertyDependency,ID,java
jackson-module-jsonSchema,TestGenerateJsonSchema,testSinglePropertyDependency,ID,java
jackson-module-jsonSchema,TestUnwrapping,testUnwrapping,ID,java
jackson-modules-base,JDKScalarsDeserTest,testNullForPrimitivesNotAllowedMisc,ID,java
jackson-modules-base,TestIssue14,testIssue,ID,java
jackson-modules-base,MapFormatShapeTest,testRoundTrip,ID,java
jackson-modules-base,TestInclusionAnnotations,testIncludeUsingAnnotation,ID,java
jackson-modules-base,TestJsonFilter,testMissingFilter,ID,java
jackson-modules-base,TestSimpleSerialize,testFiveMinuteDoc,ID,java
jackson-modules-base,TestStdSerializerOverrides,testStringSerWith,ID,java
jackson-modules-base,JDKScalarsDeserTest,testNullForPrimitivesNotAllowedMisc,ID,java
jackson-modules-base,TestIssue14,testIssue,ID,java
jackson-modules-base,MapFormatShapeTest,testRoundTrip,ID,java
jackson-modules-base,TestInclusionAnnotations,testIncludeUsingAnnotation,ID,java
jackson-modules-base,TestJsonFilter,testMissingFilter,ID,java
jackson-modules-base,TestSimpleSerialize,testFiveMinuteDoc,ID,java
jackson-modules-base,TestStdSerializerOverrides,testStringSerWith,ID,java
java-classmate,GhostTypeParameterInFieldTest,testGhostTypeParameterWithInterface,ID,java
java-classmate,GhostTypeParameterInFieldTest,testGhostTypeParameterWithClass,ID,java
hsac-fitnesse-fixtures,FileFixtureTest,testDelete,OD-Brit,java
hsac-fitnesse-fixtures,JsonHttpTestTest,testDeleteValuesAsJson,ID,java
hsac-fitnesse-fixtures,JsonHttpTestTest,testFormatJson,ID,java
hsac-fitnesse-fixtures,JsonHttpTestTest,testFormatJsonArray,ID,java
hsac-fitnesse-fixtures,JsonHttpTestTest,testPostValuesAsJson,ID,java
hsac-fitnesse-fixtures,JsonHttpTestTest,testPutValuesAsJson,ID,java
hsac-fitnesse-fixtures,JsonHelperTest,testFormatSimple,ID,java
hsac-fitnesse-fixtures,JsonHelperTest,testSortingOnNumber,ID,java
hsac-fitnesse-fixtures,JsonHelperTest,testSortingOnString,ID,java
hsac-fitnesse-fixtures,NamespaceContextImplTest,testAddMultipleGet,ID,java
hsac-fitnesse-fixtures,XmlHttpResponseTest,testCheckXPathsIncorrect,ID,java
flowable-engine,VariableFunctionDelegatesTest,testVariableEquals,ID,java
flowable-engine,VariableFunctionDelegatesTest,testVariableEqualsVariableNotQuoted,ID,java
flowable-engine,RepetitionRuleTest,testRepeatingRuleUserEventListener,ID,java
flowable-engine,ProcessTaskTest,testExitAvailableProcessTaskThroughExitSentryOnStage,ID,java
flowable-engine,CaseTaskTest,testTerminateAvailableCaseTask,ID,java
flowable-engine,ExitCriteriaTest,testExitPlanModelWithExpression,ID,java
flowable-engine,ChangeStateForGatewaysTest,testSetCurrentActivityToMultipleActivitiesForParallelGateway,ID,java
flowable-engine,ChangeStateTest,testSetCurrentActivityForSubProcessWithVariables,ID,java
flowable-engine,ChangeStateTest,testSetCurrentExecutionForSubProcessWithVariables,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityInsideExclusiveGatewayToActivityOutside,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityToExclusiveGatewayStartInsideEmbeddedSubProcess,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityToExclusiveGatewayStartInsideEmbeddedSubProcessDefaultFlow,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityToExclusiveGatewayStartWithConditionSpecifiedAsProcessVariableDuringMigration,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityToExclusiveGatewayStartWithConditionSpecifiedBeforeMigration,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityToExclusiveGatewayStartWithConditionSpecifiedDuringMigration,ID,java
flowable-engine,ProcessInstanceMigrationGatewaysTest,testMigrateActivityToExclusiveGatewayStartWithDefaultFlow,ID,java
flowable-engine,VariableExpressionFunctionsTest,testGetVariableEquals,ID,java
cp-ddd-framework,IntegrationTest,exportDomainArtifacts,ID,java
Gaffer,OneOrMoreTest,shouldAddAllItemsWithDeduplicate,ID,java
